,author_id,conversation_id,tweet_created_at,id,in_reply_to_user_id,lang,reply_settings,source,text,geo,retweeted,replied_to,quoted,like_count,quote_count,reply_count,retweet_count,Place,Organization,Person,Other,Probability,user_mentioned,index,user_created_at,description,name,username,location,followers_count,following_count,listed_count,tweet_count,description.mentions,hashtags,sentiment
307,895814938995957760,1327051622602715137,2020-11-13T01:00:57.000Z,1327053807285624832,8842662.0,en,everyone,ThreadReaderApp,"@tosho Guten Tag, the unroll you asked for: @APhilosophae: Basically, the Arizona race hinges on Maricopa County. And of course, they utilize Dominion Voting… https://t.co/gwDPBjU42x Talk to you soon. 🤖",,1.3248536600362885e+18,,,0,0,0,36,Texas,,,,0.972,8.26098849471144e+17,0,2017-08-11T01:11:39.000Z,"I'm a 🤖 to help you read threads more easily. Reply to any tweet of a thread and mention me with the ""unroll"" keyword and I'll give you a link back 😀",Thread Reader App,threadreaderapp,Wherever threads are written..,614756,1268,2607,3239085,,,Positive
308,410076442,1327106939881476096,2020-11-13T04:32:05.000Z,1327106939881476096,,en,everyone,Twitter for iPhone,RT @KariLakeFox10: From Maria Bartiromo Fox Business news regarding the Dominion voting machines used in 25+ states. In an interview today…,,1.3248664845360128e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-11-11T16:15:07.000Z,A proud Conservative Parler ChrisCoon4,Chris Coon,ChrisCoon4,North louisiana ,70658,15257,328,232562,,,Positive
309,410076442,1326000702339096577,2020-11-10T03:16:17.000Z,1326000702339096577,,en,everyone,Twitter for iPhone,RT @Wil_Johnson1: Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion V…,,1.3249114425590743e+18,,,0,0,0,51,Maricopa,,,,0.3513,9.316812896143852e+17,0,2011-11-11T16:15:07.000Z,A proud Conservative Parler ChrisCoon4,Chris Coon,ChrisCoon4,North louisiana ,70658,15257,328,232562,,,Negative
311,1285038486966267904,1327352857075408897,2020-11-13T20:49:16.000Z,1327352857075408897,,en,everyone,Twitter for iPad,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248664845360128e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-07-20T02:27:22.000Z,,pam425 ❤️🇺🇸❤️🇺🇸❤️🇺🇸,pamwa425,"Marysville, WA",95,196,0,41632,,,Positive
314,252336372,1327355753703886849,2020-11-13T21:00:47.000Z,1327355753703886849,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248664845360128e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-02-15T00:14:22.000Z,,MP🦅🇺🇸,timetothink32,"Tn 5th District, Usa",434,930,2,12544,,,Positive
316,2203455899,1327358272215650314,2020-11-13T21:10:47.000Z,1327358272215650314,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248664845360128e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2013-12-01T17:50:59.000Z,#XRPcommunity #XRP #MAGA enjoy the show 🍿🥤,XRPhoenix rising,dmc21217,NC,1059,1225,44,78661,,"['XRPcommunity', 'XRP', 'MAGA']",Positive
320,42075120,1327370023187472387,2020-11-13T21:57:29.000Z,1327370023187472387,,en,everyone,Twitter for Android,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248664845360128e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2009-05-23T18:41:31.000Z,"Married, one great son.  Like to travel if the funds allow me to.  Love watching movies, love to garden. Enjoy going out for dinner and having red wine.....",Bev Sayers,JustroseCanada,Stoney Creek ONT Canada,201,1443,11,13617,,,Positive
324,162429654,1324916624923635712,2020-11-07T03:28:33.000Z,1324916624923635712,,en,everyone,Twitter for iPhone,"RT @jenvanlaar: Dominion also just rolled out in... Maricopa Co, AZ, where there have been contentions that ballots cast by voters using Sh…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2010-07-03T17:02:19.000Z,"🇺🇸🇬🇧 Oncology RN, MSN , mom, recovering ex-patriot, island girl , sunny Vit D, black lab lover , SRU,Yale SN, wooden boats! PASCON",Andrea Giletti,AndreaGiletti,"Nantucket, MA",282,914,1,23380,,,Positive
325,521966673,1324955196900978688,2020-11-07T06:01:50.000Z,1324955196900978688,,en,everyone,Twitter for iPhone,RT @danielchaitin7: Rep. Paul Gosar (@RepGosar) of Arizona says officials should take a closer look at the voting machines used in Maricopa…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2012-03-12T04:59:57.000Z,4th generation Marine family. Married 35 yrs to Ret. @USMC KC-130J Pilot. Vintage book collector. Patron of The Citadel. Support Our Troops🇺🇸 Psalm 91,JamieRJN,JamieRJN,TEXAS,10260,9001,171,442586,"[{'end': 58, 'start': 53, 'username': 'USMC'}]",,Positive
327,450954156,1325069337246519297,2020-11-07T13:35:23.000Z,1325069337246519297,,en,everyone,Twitter for iPhone,RT @danielchaitin7: Rep. Paul Gosar (@RepGosar) of Arizona says officials should take a closer look at the voting machines used in Maricopa…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-12-30T21:29:17.000Z,King James and Uncle Sam,bradley,floatsyerboat,United States,383,330,2,15208,,,Positive
329,386331159,1325103853239459843,2020-11-07T15:52:32.000Z,1325103853239459843,,en,everyone,Twitter Web App,"RT @jenvanlaar: Dominion also just rolled out in... Maricopa Co, AZ, where there have been contentions that ballots cast by voters using Sh…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-10-07T02:16:59.000Z,"Beep. bop. boop. I support @GinaCarano. ""Never bend a knee to the rage mob. Ever."" - @DLoesch",Joe,JoeC1776,USA,8310,3114,344,800324,"[{'end': 38, 'start': 27, 'username': 'GinaCarano'}, {'end': 93, 'start': 85, 'username': 'DLoesch'}]",,Positive
344,1267242133250949121,1325275302310801411,2020-11-08T03:13:49.000Z,1325275302310801411,,en,everyone,Twitter Web App,"Dominion Voting Systems provided equipment to PA,GA,WI,NV,MN,69 MI counties &amp; Maricopa co AZ,   also has ties to Pelosi &amp; Clintons. 
Counts can be manipulated by programmers or hackers to change results. Hand counts of ballots vs the computed data needs to be done.
#StopTheSteal",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-05-31T23:51:13.000Z,,JohnnyLaw619,JohnnyLaw619,"San Diego, CA",16,204,0,333,,,Negative
347,15790644,1326010444155379712,2020-11-10T03:55:00.000Z,1326010444155379712,,en,everyone,Twitter Web App,Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Voting Machines https://t.co/viwVazNDxd via @gatewaypundit,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2008-08-09T17:27:58.000Z,"Practitioner and searcher of ethics, truth, righteousness, integrity.",SueDinNY,SueDinNY,Beautiful Central New York,4071,4951,79,84454,,,Negative
348,257973635,1326028626869940224,2020-11-10T05:07:15.000Z,1326028626869940224,,en,everyone,Twitter for iPhone,Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Voting Machines https://t.co/a0UG85ErlW via @gatewaypundit,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-02-26T17:48:06.000Z,Die hard New England Patriots fan!,Dawn R Whittam,whittam02,"Yucaipa, CA",19,248,0,442,,,Negative
349,2969020942,1326046141461442562,2020-11-10T06:16:51.000Z,1326046141461442562,,en,everyone,Twitter Web App,"Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Voting Machines https://t.co/BySvWsYJx0

RINO???",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2015-01-09T01:52:37.000Z,"No DM's. I won't respond.ret Deputy, non-profit founder, ret Cru staff member & entrepreneur of 5 self start up businesses. #dontHitOnMe #MAGA #KAG 💘 Jesus",Vikki Arneault,noapathybelievr,Florida,2302,3860,3,18470,,"['dontHitOnMe', 'MAGA', 'KAG']",Negative
350,1243073726549286917,1326091815695609856,2020-11-10T09:18:21.000Z,1326091815695609856,,en,everyone,Twitter Web App,RT @jjauthor: Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Votin…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-03-26T07:17:43.000Z,,АНАТОЛИЙ,QtSO4S7vbxDV5AV,ВЬЕТНАМ...РОССИЯ...КИТАЙ...США,298,4920,2,127753,,,Negative
351,17976820,1326146969912434688,2020-11-10T12:57:30.000Z,1326146969912434688,,en,everyone,Twitter Web App,RT @jjauthor: Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Votin…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2008-12-08T23:12:30.000Z,Stop government spending and corruption!,FlLady,FlLady,"Venice, FL",1160,2749,18,7949,,,Negative
353,3237851740,1326277056397791238,2020-11-10T21:34:25.000Z,1326277056397791238,,en,everyone,Twitter for Android,"RT @BarnettforAZ: Dominion voting machines were used in Maricopa County 

Audit the votes! Forensic audit on every machine",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2015-05-06T02:46:30.000Z,welcome to the official Twitter account representing the church of Complete Freedom and Autonomy (CFaA). This is a non-profit Religious group.,Church of CFaA,tmac12_88,"Pennsylvania, USA",373,1556,1,6002,,,Positive
355,938019073,1326349449526874113,2020-11-11T02:22:05.000Z,1326349449526874113,,en,everyone,Twitter for iPhone,"RT @UrUnpaidPundit: Dominion Voting Systems was refused in Texas because it didn't meet even the *basic* security standards. 
Some but not…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2012-11-09T23:46:45.000Z,I was born.,DJPM,DJPM6,NY,920,2648,10,81720,,,Positive
356,938019073,1326785200278396931,2020-11-12T07:13:36.000Z,1326785200278396931,,en,everyone,Twitter for iPhone,RT @hrtablaze: The largest county in Arizona is Maricopa and it used Dominion voting machines.  Won't be surprised if the Trump campaign fi…,,1.3247526599963976e+18,,,0,0,0,10,,,,Rae Chornenky,0.5092,7.67424168669229e+17,0,2012-11-09T23:46:45.000Z,I was born.,DJPM,DJPM6,NY,920,2648,10,81720,,,Positive
358,2329260715,1326756413071298560,2020-11-12T05:19:13.000Z,1326756413071298560,,en,everyone,Twitter for iPhone,RT @hrtablaze: The largest county in Arizona is Maricopa and it used Dominion voting machines.  Won't be surprised if the Trump campaign fi…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2014-02-05T19:31:56.000Z,Only Trump ✌️❤️👍🇺🇸,swaddlethatbaby,bigplaincircle,"Columbus, OH",5623,6015,105,444267,,,Positive
359,2329260715,1327387726744784896,2020-11-13T23:07:50.000Z,1327387726744784896,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.324860749563351e+18,,,0,0,0,0,Arizona,,,,0.8781,8.045005178040648e+17,0,2014-02-05T19:31:56.000Z,Only Trump ✌️❤️👍🇺🇸,swaddlethatbaby,bigplaincircle,"Columbus, OH",5623,6015,105,444267,,,Positive
363,3092210625,1326932849417740293,2020-11-12T17:00:19.000Z,1326932849417740293,,en,everyone,Twitter Web App,RT @zerohedge: Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines https://t.co/O97i97BjHL,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2015-03-16T01:18:17.000Z,"""Peace is not everything, but everything is nothing without peace.""
The world has limits, but the stupidity of mankind is infinite.",Nachteule,Melenis13,Earth,579,474,30,49185,,,Negative
366,4914539795,1326944360496304128,2020-11-12T17:46:03.000Z,1326944360496304128,,en,everyone,Twitter Web App,Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines  https://t.co/f4eS8zdrk3,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2016-02-15T16:54:15.000Z,"People are crazy and times are strange
I'm locked in tight, I'm out of range
I used to care, but things have changed...

*Censored by Twitter since July 2017*",Days Of Trump ❌,DaysOfTrump,Wilhelm Wundt's Laboratory,26786,15421,120,37774,,,Negative
367,4914539795,1326944266166415365,2020-11-12T17:45:41.000Z,1326944266166415365,,en,everyone,Twitter Web App,RT @FreedomFromNWO: Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines | Zero Hedge https://t.co/0hpDdg…,,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2016-02-15T16:54:15.000Z,"People are crazy and times are strange
I'm locked in tight, I'm out of range
I used to care, but things have changed...

*Censored by Twitter since July 2017*",Days Of Trump ❌,DaysOfTrump,Wilhelm Wundt's Laboratory,26786,15421,120,37774,,,Negative
369,189886847,1326953036321861635,2020-11-12T18:20:32.000Z,1326953036321861635,,en,everyone,Twitter for Android,RT @zerohedge: Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines https://t.co/O97i97BjHL,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2010-09-12T14:15:48.000Z,Just a man!,Paulo César de Souza,pr_paulo_cesar,Dourados/MS - Brazil,193,112,1,92298,,,Negative
371,1176825754786697216,1326962256215683072,2020-11-12T18:57:10.000Z,1326962256215683072,,en,everyone,Twitter for Android,RT @Robertfata1: Maricopa GOP Chairwoman Steps Down After it Was Revealed She Failed to Show Up to Certify Dominion Voting Machines via @ga…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2019-09-25T11:48:36.000Z,,Michael Crean,MichaelCrean13,"South Carolina, USA",27,224,0,2730,,,Positive
372,902650857249923073,1326965085424791555,2020-11-12T19:08:24.000Z,1326965085424791555,,en,everyone,Twitter for iPhone,RT @zerohedge: Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines https://t.co/O97i97BjHL,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2017-08-29T21:55:09.000Z,"You're better than you were yesterday, but not as good as you'll be tomorrow.",Chris,Z37350A,"California, USA",86,421,5,2614,,,Negative
374,816049466281197568,1326974365938946048,2020-11-12T19:45:17.000Z,1326974365938946048,,en,everyone,Twitter Web App,RT @LionelMedia: Add this to your arsenal of information that will be ignored completely by the prosecution powers that be. https://t.co/NA…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2017-01-02T22:32:09.000Z,,Andrea J Hulse,andreajhulse,"Kansas, USA",121,402,0,13010,,,Negative
375,1243274347202121737,1326983874090557448,2020-11-12T20:23:04.000Z,1326983874090557448,,en,everyone,Twitter for Android,RT @zerohedge: Maricopa County AZ GOP Chair Resigns After Failing To Certify Dominion Voting Machines https://t.co/O97i97BjHL,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-03-26T20:31:44.000Z,Nebraska husker fan retired lineman and IBEW member.Born Jan  18 1956 Trump https://t.co/2FRZqIbWsF Bitcoin Don't need a broker already have one dad of 4 grown .,Dave Lyons,DaveLyo78332221,Southeast corner of Nebraska ,1231,1263,0,46955,,,Negative
376,1194149504297111553,1327004843513352193,2020-11-12T21:46:23.000Z,1327004843513352193,,en,everyone,Twitter Web App,Maricopa GOP Chairwoman Steps Down After it Was Revealed She Failed to Show Up to Certify Dominion Voting Machines https://t.co/CWysmprjvR via @gatewaypundit,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2019-11-12T07:07:00.000Z,"Sr Engineer Admits “Twitter Does Not Believe in Free Speech,” – ""We Are All Commie as F*ck"". No self-respecting person should still be on twitter.",St. Joan's Holy Banner of War,Anne_Fallible,gab: the ONLY free speech pf,505,456,2,91192,,,Positive
377,1297361433395630081,1327017804860624897,2020-11-12T22:37:54.000Z,1327017804860624897,,en,everyone,Twitter for Android,Maricopa GOP Chairwoman Steps Down After it Was Revealed She Failed to Show Up to Certify Dominion Voting Machines via @gatewaypundit https://t.co/dZ6cpUqzbi,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-08-23T02:34:20.000Z,Proud patriot looking for and sharing the truth. #MAGA  #Trumpwon2020,Remember to spay and vaccinate your leftists,GPS172,East Texas ,1481,1697,0,8386,,"['MAGA', 'Trumpwon2020']",Positive
378,1297361433395630081,1326002408900730880,2020-11-10T03:23:04.000Z,1326002408900730880,,en,everyone,Twitter for Android,Arizona State Rep. Calls on Maricopa GOP Chairman to Step Down Upon News That She Failed to Show Up to Certify Dominion Voting Machines via @gatewaypundit https://t.co/ordjIu6ZDy,,1.3248454622103224e+18,,,0,0,0,15,Maricopa,,,,0.582,7349062.0,0,2020-08-23T02:34:20.000Z,Proud patriot looking for and sharing the truth. #MAGA  #Trumpwon2020,Remember to spay and vaccinate your leftists,GPS172,East Texas ,1481,1697,0,8386,,"['MAGA', 'Trumpwon2020']",Negative
379,829766647443496960,1327039833039134721,2020-11-13T00:05:26.000Z,1327039833039134721,,en,everyone,Twitter for Android,"RT @TheBradBlog: ""This is not a hiccup,"" says Maricopa Cnty, AZ's @RecorderFontes, who called the widespread failure of voting systems in t…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2017-02-09T18:59:19.000Z,Not one for Bios so I'll leave you guessing.,Ian W,Harry420Sack,"Austin, MN",76,309,1,10874,,,Positive
380,1148688546129219586,1327059800216236037,2020-11-13T01:24:46.000Z,1327059800216236037,,en,everyone,Twitter for Android,"RT @APhilosophae: Basically, the Arizona race hinges on Maricopa County. And of course, they utilize Dominion Voting Systems. Maricopa has…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2019-07-09T20:21:05.000Z,"Mom, wife, sister, daughter, liberty loving American, and Trump supporter. I love freedom and my country! #MAGA  @blueyedlvrgirl on Parler and Gab",Misty,blueyedlvrgirl,"Ohio, USA",4230,4767,1,127784,"[{'end': 128, 'start': 113, 'username': 'blueyedlvrgirl'}]",['MAGA'],Positive
381,14833394,1327106551220494340,2020-11-13T04:30:32.000Z,1327106551220494340,,en,everyone,Twitter for iPhone,RT @KariLakeFox10: From Maria Bartiromo Fox Business news regarding the Dominion voting machines used in 25+ states. In an interview today…,,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2008-05-19T14:55:56.000Z,Small biz owner with a passion for entrepreneurship. Family man. Love for God and Israel. Followed by Charlie Kirk and many other great Americans,Jim Rodriguez,jrod1227,"Dallas, TX",1891,4994,580,66645,,,Positive
385,702996215911342080,1327352821142970370,2020-11-13T20:49:08.000Z,1327352821142970370,,en,everyone,Twitter for Android,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2016-02-25T23:18:53.000Z,"Be Awesome!                                          
@Enzolytics DD ppt in link below to learn about next generation mAbs & AI

LAX-IDA-EZE-ORD-GFK-ALB-PDX-IAH",Mark FTW 🇺🇸,NoUse4aName781,"Houston, Texas 🇺🇸 ",1616,1253,3,39440,"[{'end': 65, 'start': 54, 'username': 'Enzolytics'}]",,Positive
387,17074734,1327355752122626051,2020-11-13T21:00:47.000Z,1327355752122626051,,en,everyone,Twitter Web App,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2008-10-30T21:15:32.000Z,"MAGA Patriot, mother of 2 grown daughters and 3 grandsons,and 2 great-grandchildren. Love spending time with my family. America first, always! No DM's please.",sassylassie2,sassylassie2,East Coast,479,666,7,36338,,,Positive
389,1291511172953329664,1327358263088738304,2020-11-13T21:10:45.000Z,1327358263088738304,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2020-08-06T23:07:45.000Z,#Trump2020                         Married with 8 SUCCESSFUL grown children.                       Helping our President #MAGA 🙏🇺🇸💃🏻,jenny with a y,JaeBrox2,USA,43,433,0,4267,,"['Trump2020', 'MAGA']",Positive
394,798949909,1327374342276091904,2020-11-13T22:14:39.000Z,1327374342276091904,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2012-09-02T19:59:56.000Z,,joanne grossman,joanne_grossman,"Lexington, Ky",145,1695,3,4126,,,Positive
396,1193520380998307842,1327388842060640257,2020-11-13T23:12:16.000Z,1327388842060640257,,en,everyone,Twitter for iPhone,"RT @BorisEP: Dominion Voting Systems used in Maricopa county, which accounts for... over 70 percent of votes in Arizona.

We HAVE TO COUNT…",,1.3248663021005087e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2019-11-10T13:27:09.000Z,"For nothing is secret, that shall not be made manifest; neither any thing hid, that shall not be known and come abroad. Luke 8:17",One Crusader,onecrusader1,MAGA 🇨🇦,2928,3978,10,118146,,,Positive
397,818956320887963648,1324915670245642240,2020-11-07T03:24:46.000Z,1324915670245642240,,en,everyone,Twitter for Android,"RT @jenvanlaar: Dominion also just rolled out in... Maricopa Co, AZ, where there have been contentions that ballots cast by voters using Sh…",,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2017-01-10T23:02:57.000Z,"Attorney, Author, former LEO.  Law, Politics, Air and Space.  #BlueLivesMatter #SpaceForce #MAGA #Canes #TakeWarning

#RestoringOrder #NOCOUT #BorderCrossing",B. R. Shekmer,ShekmerB,"Michigan, USA",233,2616,0,1964,,"['BlueLivesMatter', 'SpaceForce', 'MAGA', 'Canes', 'TakeWarning', 'RestoringOrder', 'NOCOUT', 'BorderCrossing']",Positive
398,1157695156948258816,1324954400507486209,2020-11-07T05:58:40.000Z,1324954400507486209,,en,everyone,Twitter for iPhone,"RT @sicilianslice12: @SethAbramson The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden…",,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2019-08-03T16:50:09.000Z,https://t.co/150Dj1gTmW The Single Most Important Thing You Can Do https://t.co/OXnBSJ33o3 #RollTide🐘 #FinsUp #Titans Gold⭐️Wife #BLM #BVM,Saundra Kay🛸👽👻🧛‍♀️🧜🏽‍♀️🧟‍♀️🦚,Saundraharbiso2,USA,2830,3030,0,66635,,"['RollTide', 'FinsUp', 'Titans', 'BLM', 'BVM']",Positive
401,401080387,1325103670124376065,2020-11-07T15:51:48.000Z,1325103670124376065,,en,everyone,Twitter Web App,RT @danielchaitin7: Rep. Paul Gosar (@RepGosar) of Arizona says officials should take a closer look at the voting machines used in Maricopa…,,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2011-10-30T01:09:31.000Z,"✝️ V is for ++ Viganò 🇺🇸 45 WON 🇺🇸 “The Party told you to reject the evidence of your eyes & ears. It was their final, most essential command.” Orwell 1984",🇺🇸 Mary Delaney 🇺🇦🇳🇱🇹🇼,MuckdogMary,Rochester NY,1538,2099,50,161837,,,Positive
402,56223783,1325097568280436740,2020-11-07T16:20:26.000Z,1325110874345000961,2417586104.0,en,everyone,Twitter for Android,"@SebGorka @newtgingrich @RudyGiuliani @realDonaldTrump @marklevinshow @SidneyPowell1 @RichardGrenell @RepMattGaetz @dbongino @PamBondi @CLewandowski_ @David_Bossie @charliekirk11 @RealCandaceO @KurtSchlichter @Jim_Jordan SOMETHING SMELLS.
Dominion Voting Systems software is also used in Penn, Georgia, Wisconsin, Nevada, Minnesota &amp; in Maricopa Co, Arizona.

Dominion Voting Systems has ties 2 prominent Democrats, including House Speaker Nancy Pelosi ,Bill &amp; Hillary Clinton.
https://t.co/3MapyQSo8Y",,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2009-07-12T23:34:19.000Z,,Karen T,harleyhalo,United States,173,867,1,6434,,,Positive
403,56223783,1325102507383791618,2020-11-07T15:47:11.000Z,1325102507383791618,,en,everyone,Twitter for Android,RT @danielchaitin7: Rep. Paul Gosar (@RepGosar) of Arizona says officials should take a closer look at the voting machines used in Maricopa…,,1.3248660110494351e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2009-07-12T23:34:19.000Z,,Karen T,harleyhalo,United States,173,867,1,6434,,,Positive
404,56223783,1325087798475583489,2020-11-07T16:13:03.000Z,1325109015064481792,9.000219574244475e+17,en,everyone,Twitter for Android,"@RepVernonJones @realDonaldTrump SOMETHING SMELLS..
Dominion Voting Systems software is also used in Penn, Georgia, Wisconsin, Nevada, Minnesota &amp; in Maricopa County, Arizona.

Dominion Voting System has ties 2 prominent Dems, including House Speaker Nancy Pelosi &amp; Bill, Hillary Clinton.
https://t.co/3MapyQSo8Y",,1.3248661063271834e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2009-07-12T23:34:19.000Z,,Karen T,harleyhalo,United States,173,867,1,6434,,,Positive
405,56223783,1325099252218028036,2020-11-07T15:34:15.000Z,1325099252218028036,,en,everyone,Twitter for Android,"Dominion Voting Systems software is also used in Pennsylvania, Georgia, Wisconsin, Nevada, Minnesota and in Maricopa County, Arizona.

Dominion Voting Systems has ties to prominent Democrats, including House Speaker Nancy Pelosi &amp; Bill &amp; Hillary Clinton.

 https://t.co/3MapyQSo8Y",,1.3248650496939827e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2009-07-12T23:34:19.000Z,,Karen T,harleyhalo,United States,173,867,1,6434,,,Positive
406,748309946039558145,1325123150682664960,2020-11-07T17:09:13.000Z,1325123150682664960,,en,everyone,Twitter for Android,"RT @sicilianslice12: @JordanBPeterman @Peoples_Pundit The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion…",,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2016-06-30T00:19:29.000Z,"Science and space are cool, and the world is awe-inspiring. Freedom is essential. Writing is life. 
Retweets not agreement. 
""I am nefelibata."" 
That is all.",Inkyswill,inkyswill,"Swamp'nCanalLand, USA",324,1208,21,82898,,,Positive
409,630440447,1325827523998076930,2020-11-09T15:48:09.000Z,1325827523998076930,,en,everyone,Twitter for iPhone,RT @BarnettforAZ: ALL Dominion voting machines need to be audited immediately! Maricopa County is the only county in AZ that uses it...#For…,,1.3248658133256806e+18,,,0,0,0,94,Maricopa,,,,0.889,240760644.0,0,2012-07-08T18:59:27.000Z,"Bo Snerdley’s Biz partner, Ret. Bank President, Entrepreneur, Charitable & Capitalist, Mother of Millennial's",Lisa,blessedbiz,"Highland Beach, FL",787,1854,2,12332,,,Positive
